type,category,date,index
output,oilseed_rape,2020-12-01,107.74352254234229
output,sugar_beet,2020-12-01,99.99999999999999
output,forage_plants,2020-12-01,153.88163660685464
output,straw,2020-12-01,153.88163660685464
output,fresh_vegetables,2020-12-01,92.30635176004694
output,cauliflowers,2020-12-01,66.35806911217213
output,cabbages,2020-12-01,90.89370559676954
output,lettuce,2020-12-01,95.76688610700884
output,carrots,2020-12-01,91.04309826368353
output,onions,2020-12-01,90.06798341659913
output,mushrooms,2020-12-01,100.00000000000003
output,flowers_and_plants,2020-12-01,99.99999999999999
output,potatoes,2020-12-01,88.0439333795626
output,fresh_fruit,2020-12-01,85.02712051281638
output,dessert_apples,2020-12-01,97.43844828332901
output,dessert_pears,2020-12-01,90.21346347611822
output,strawberries,2020-12-01,127.54591051146762
output,cooking_apples,2020-12-01,71.11655018516514
output,other_crop_products,2020-12-01,99.99999999999999
output,animals_and_animal_products,2020-12-01,102.74363059286368
output,animals_for_slaughter_export,2020-12-01,100.91956399649715
output,cattle_and_calves,2020-12-01,106.2500369016833
output,cattle_clean,2020-12-01,108.42064962504925
output,cows_and_bulls,2020-12-01,95.88785075417944
output,calves,2020-12-01,111.4242986392021
output,pigs,2020-12-01,92.36658288378214
output,pigs_clean,2020-12-01,92.78913053109697
output,sows_and_boars,2020-12-01,69.61522213283902
output,sheep_and_lambs,2020-12-01,100.77588369964607
output,sheep_and_lambs_clean,2020-12-01,100.61631873987338
output,ewes_and_rams,2020-12-01,102.73646895973869
output,all_poultry,2020-12-01,100.20508362061297
output,chickens,2020-12-01,100.23861877689643
output,turkeys,2020-12-01,100.00000000000003
output,animal_products,2020-12-01,105.61468400099496
output,milk,2020-12-01,106.30433345811281
output,eggs,2020-12-01,102.16137591604515
output,intensive_eggs,2020-12-01,102.53901273359543
output,free_range_eggs,2020-12-01,101.99475207824587
output,wool_clip,2020-12-01,99.99999999999999
output,all_agricultural_outputs,2020-12-01,103.09758326259279
input,all_goods_and_services_currently_consumed_in_agriculture,2020-12-01,102.51615523369972
input,seeds_input,2020-12-01,100.34428400056154
input,energy_and_lubricants,2020-12-01,98.48725223725545
input,electricity,2020-12-01,97.57591901971232
input,fuels_for_heating,2020-12-01,94.78628464067637
input,motor_fuels,2020-12-01,99.35896146606387
input,fertilisers_and_soil_improvers,2020-12-01,101.45427857941976
input,straight_fertilisers,2020-12-01,99.56551135769452
input,straight_fertilisers_nitrogenous,2020-12-01,99.99716206892269
input,straight_fertilisers_phosphatic,2020-12-01,98.64157470688836
input,straight_fertilisers_potassic,2020-12-01,96.23885663894016
input,compound_fertilisers,2020-12-01,104.48726148354127
input,other_fertilisers_and_soil_improvers,2020-12-01,105.43312240890246
input,plant_protection_products,2020-12-01,99.43775727128963
input,fungicides,2020-12-01,100.03733164862308
input,insecticides,2020-12-01,99.91298673047642
input,herbicides,2020-12-01,98.97285119706748
input,other_plant_protection_products,2020-12-01,98.56915739268682
input,veterinary_services,2020-12-01,100.59883179331807
input,animal_feedingstuffs,2020-12-01,105.33253727343701
input,straight_feedingstuffs,2020-12-01,109.76421312257051
input,cereal_and_milling_by_products,2020-12-01,115.43997155452638
input,oilcakes,2020-12-01,116.61781438355901
input,soya_bean_meal,2020-12-01,116.62132454034702
input,sunflower_seed_meal,2020-12-01,97.13869772803919
input,rape_seed_meal,2020-12-01,118.16247245791598
input,products_of_animal_origin_including_white_fish_meal,2020-12-01,98.51838136337352
input,other_straights,2020-12-01,104.72801906185083
input,field_peas,2020-12-01,99.57978063322035
input,field_beans,2020-12-01,100.38103162640827
input,soya_beans,2020-12-01,100
input,compound_feedingstuffs,2020-12-01,103.51534673312787
input,compound_feedingstuffs_for_cattle_and_calves,2020-12-01,102.17126533519703
input,compound_feedingstuffs_for_pigs,2020-12-01,104.07236938853615
input,compound_feedingstuffs_for_poultry,2020-12-01,105.07905471685136
input,compound_feedingstuffs_for_sheep,2020-12-01,100.8092320903024
input,maintenance_of_materials,2020-12-01,100.66327494994876
input,maintenance_of_buildings,2020-12-01,102.49332146037398
input,other_goods_and_services,2020-12-01,101.30506441839252
input,goods_and_services_contributing_to_investment,2020-12-01,100.69949923649074
input,materials,2020-12-01,100.32267225382084
input,machinery_and_other_equipment,2020-12-01,100.00137222296374
input,plant_and_machinery_for_cultivation,2020-12-01,99.99999999999997
input,farm_machinery_and_installations,2020-12-01,100.00643342574068
input,transport_equipment,2020-12-01,100.57873577638651
input,tractors,2020-12-01,100.2640161515763
input,other_vehicles,2020-12-01,101.86713967411191
input,buildings,2020-12-01,101.50841646317325
input,all_agricultural_inputs,2020-12-01,102.2027634938267
output,crop_products,2020-11-01,101.38470207723194
output,cereals,2020-11-01,110.48538249424946
output,wheat,2020-11-01,114.1829789216176
output,wheat_breadmaking,2020-11-01,115.04956115813847
output,wheat_other_milling,2020-11-01,114.90626312100176
output,wheat_feeding,2020-11-01,113.90559387494352
output,barley,2020-11-01,106.0502268991417
output,barley_feeding,2020-11-01,106.51691188944137
output,barley_malting,2020-11-01,105.31414741225454
output,oats,2020-11-01,102.70446439929212
output,oats_milling,2020-11-01,102.72476987211337
output,oats_feeding,2020-11-01,102.60536300887473
output,industrial_crops,2020-11-01,103.18154082138626
output,oilseed_rape,2020-11-01,106.30164812244274
output,sugar_beet,2020-11-01,99.99999999999999
output,forage_plants,2020-11-01,141.15042206743854
output,straw,2020-11-01,141.15042206743854
output,fresh_vegetables,2020-11-01,91.56469419630963
output,cauliflowers,2020-11-01,58.3736229351304
output,tomatoes,2020-11-01,99.05222436524195
output,cabbages,2020-11-01,87.30137457353347
output,lettuce,2020-11-01,96.00828239767598
output,carrots,2020-11-01,96.65645310291218
output,onions,2020-11-01,90.17101947949628
output,beans_green,2020-11-01,65.35028689551483
output,mushrooms,2020-11-01,100.00000000000003
output,flowers_and_plants,2020-11-01,99.99999999999999
output,potatoes,2020-11-01,81.8654934221498
output,fresh_fruit,2020-11-01,99.96548541883692
output,dessert_apples,2020-11-01,93.24878127031731
output,dessert_pears,2020-11-01,86.03512627433608
output,strawberries,2020-11-01,147.5933945172165
output,cooking_apples,2020-11-01,66.05354442337087
output,raspberries,2020-11-01,142.98758032799645
output,other_crop_products,2020-11-01,99.99999999999999
output,animals_and_animal_products,2020-11-01,101.71299243346168
output,animals_for_slaughter_export,2020-11-01,98.94376328590411
output,cattle_and_calves,2020-11-01,101.64119371792796
output,cattle_clean,2020-11-01,104.110803454847
output,cows_and_bulls,2020-11-01,92.05457595773355
output,calves,2020-11-01,100.18518637628515
output,pigs,2020-11-01,95.25038131263378
output,pigs_clean,2020-11-01,95.63012159720387
output,sows_and_boars,2020-11-01,76.1778764349469
output,sheep_and_lambs,2020-11-01,96.62244111049814
output,sheep_and_lambs_clean,2020-11-01,97.02362913776057
output,ewes_and_rams,2020-11-01,91.46591832183745
output,all_poultry,2020-11-01,99.63697334933559
output,chickens,2020-11-01,99.57534134104208
output,turkeys,2020-11-01,100.00000000000003
output,animal_products,2020-11-01,106.35011039636065
output,milk,2020-11-01,107.19191964860029
output,eggs,2020-11-01,102.16137591604515
output,intensive_eggs,2020-11-01,102.53901273359543
output,free_range_eggs,2020-11-01,101.99475207824587
output,wool_clip,2020-11-01,99.99999999999999
output,all_agricultural_outputs,2020-11-01,101.5948031989582
input,all_goods_and_services_currently_consumed_in_agriculture,2020-11-01,101.90055349848583
input,seeds_input,2020-11-01,100.31062715402393
input,energy_and_lubricants,2020-11-01,97.04989658828754
input,electricity,2020-11-01,97.57591901971232
input,fuels_for_heating,2020-11-01,94.41052137153592
input,motor_fuels,2020-11-01,97.21618546705868
input,fertilisers_and_soil_improvers,2020-11-01,99.01892089597857
input,straight_fertilisers,2020-11-01,96.79745377291965
input,straight_fertilisers_nitrogenous,2020-11-01,96.83552947812221
input,straight_fertilisers_phosphatic,2020-11-01,97.13163524752731
input,straight_fertilisers_potassic,2020-11-01,96.31444418290857
input,compound_fertilisers,2020-11-01,102.10363154332529
input,other_fertilisers_and_soil_improvers,2020-11-01,105.43312240890246
input,plant_protection_products,2020-11-01,99.45713296538818
input,fungicides,2020-11-01,100.03733164862308
input,insecticides,2020-11-01,99.91298673047642
input,herbicides,2020-11-01,99.01867196151058
input,other_plant_protection_products,2020-11-01,98.56915739268682
input,veterinary_services,2020-11-01,100.54372024357053
input,animal_feedingstuffs,2020-11-01,105.08944488259675
input,straight_feedingstuffs,2020-11-01,109.16448155636793
input,cereal_and_milling_by_products,2020-11-01,112.41971317021472
input,oilcakes,2020-11-01,118.33120495003035
input,soya_bean_meal,2020-11-01,119.16968042271311
input,sunflower_seed_meal,2020-11-01,97.13869772803919
input,rape_seed_meal,2020-11-01,123.81739078268768
input,products_of_animal_origin_including_white_fish_meal,2020-11-01,98.51838136337352
input,other_straights,2020-11-01,102.65298982622515
input,field_peas,2020-11-01,97.33977794033642
input,field_beans,2020-11-01,98.20821369654162
input,soya_beans,2020-11-01,100
input,compound_feedingstuffs,2020-11-01,103.43375102250906
input,compound_feedingstuffs_for_cattle_and_calves,2020-11-01,102.17593573700434
input,compound_feedingstuffs_for_pigs,2020-11-01,104.05985561002814
input,compound_feedingstuffs_for_poultry,2020-11-01,104.86653327295595
input,compound_feedingstuffs_for_sheep,2020-11-01,100.37045368403379
input,maintenance_of_materials,2020-11-01,101.16496332428548
input,maintenance_of_buildings,2020-11-01,101.15761353517362
input,other_goods_and_services,2020-11-01,101.17288640034185
input,goods_and_services_contributing_to_investment,2020-11-01,100.4070405900576
input,materials,2020-11-01,100.34152744461022
input,machinery_and_other_equipment,2020-11-01,100.00137222296374
input,plant_and_machinery_for_cultivation,2020-11-01,99.99999999999997
input,farm_machinery_and_installations,2020-11-01,100.00643342574068
input,transport_equipment,2020-11-01,100.61261781469689
input,tractors,2020-11-01,100.2640161515763
input,other_vehicles,2020-11-01,102.03972850659923
input,buildings,2020-11-01,100.54767465917621
input,all_agricultural_inputs,2020-11-01,101.62913537598376
output,crop_products,2020-10-01,102.2807597300252
output,cereals,2020-10-01,107.39335029766922
output,wheat,2020-10-01,109.92727304518603
output,wheat_breadmaking,2020-10-01,110.83825882662937
output,wheat_other_milling,2020-10-01,111.36517224517237
output,wheat_feeding,2020-10-01,109.49197082928357
output,barley,2020-10-01,103.57003803131158
output,barley_feeding,2020-10-01,103.3658966410213
output,barley_malting,2020-10-01,104.15769300627568
output,oats,2020-10-01,102.85252646135143
output,oats_milling,2020-10-01,102.9760301792942
output,oats_feeding,2020-10-01,103.08762134789238
output,industrial_crops,2020-10-01,102.28100721519658
output,oilseed_rape,2020-10-01,105.0469661141705
output,sugar_beet,2020-10-01,99.99999999999999
output,forage_plants,2020-10-01,129.11112136168643
output,straw,2020-10-01,129.11112136168643
output,fresh_vegetables,2020-10-01,101.56791552833351
output,cauliflowers,2020-10-01,135.87779337500234
output,tomatoes,2020-10-01,181.31428408371156
output,cabbages,2020-10-01,84.38165749686473
output,lettuce,2020-10-01,108.2636338656997
output,carrots,2020-10-01,98.45142281919122
output,onions,2020-10-01,95.9168866207086
output,beans_green,2020-10-01,78.64471209830275
output,mushrooms,2020-10-01,100.00000000000003
output,flowers_and_plants,2020-10-01,99.99999999999999
output,potatoes,2020-10-01,74.93577006494165
output,fresh_fruit,2020-10-01,108.99934587823137
output,dessert_apples,2020-10-01,94.11503412921789
output,dessert_pears,2020-10-01,91.48972652918849
output,strawberries,2020-10-01,122.42690677414387
output,cooking_apples,2020-10-01,65.41343854409304
output,raspberries,2020-10-01,125.04185693950569
output,other_crop_products,2020-10-01,99.99999999999999
output,animals_and_animal_products,2020-10-01,100.37653164955772
output,animals_for_slaughter_export,2020-10-01,98.35044220552929
output,cattle_and_calves,2020-10-01,101.00550089108263
output,cattle_clean,2020-10-01,102.19836489003839
output,cows_and_bulls,2020-10-01,95.72439764590692
output,calves,2020-10-01,107.087653353115
output,pigs,2020-10-01,97.28680071394173
output,pigs_clean,2020-10-01,97.78728549203775
output,sows_and_boars,2020-10-01,71.81587267725843
output,sheep_and_lambs,2020-10-01,92.10484399964993
output,sheep_and_lambs_clean,2020-10-01,92.75862335279619
output,ewes_and_rams,2020-10-01,84.07221556920935
output,all_poultry,2020-10-01,99.60797828702636
output,chickens,2020-10-01,99.52009278849069
output,turkeys,2020-10-01,100.00000000000003
output,animal_products,2020-10-01,104.39884974969146
output,milk,2020-10-01,104.87424953285458
output,eggs,2020-10-01,102.16137591604515
output,intensive_eggs,2020-10-01,102.53901273359543
output,free_range_eggs,2020-10-01,101.99475207824587
output,wool_clip,2020-10-01,99.99999999999999
output,all_agricultural_outputs,2020-10-01,101.072055493103
input,all_goods_and_services_currently_consumed_in_agriculture,2020-10-01,101.37188012979445
input,seeds_input,2020-10-01,100.30409884635472
input,energy_and_lubricants,2020-10-01,97.62190689240654
input,electricity,2020-10-01,97.57591901971232
input,fuels_for_heating,2020-10-01,94.50446218882102
input,motor_fuels,2020-10-01,98.07671870234434
input,fertilisers_and_soil_improvers,2020-10-01,98.58774486888379
input,straight_fertilisers,2020-10-01,97.7075598078261
input,straight_fertilisers_nitrogenous,2020-10-01,97.93079350326627
input,straight_fertilisers_phosphatic,2020-10-01,95.39539995187963
input,straight_fertilisers_potassic,2020-10-01,96.8236655317484
input,compound_fertilisers,2020-10-01,100.11801642505284
input,other_fertilisers_and_soil_improvers,2020-10-01,100.02181976871046
input,plant_protection_products,2020-10-01,99.46011884085837
input,fungicides,2020-10-01,100.62315136547689
input,insecticides,2020-10-01,99.91298673047642
input,herbicides,2020-10-01,98.46882278819352
input,other_plant_protection_products,2020-10-01,98.56915739268682
input,veterinary_services,2020-10-01,100.3692003360367
input,animal_feedingstuffs,2020-10-01,103.94103580524734
input,straight_feedingstuffs,2020-10-01,105.17546488384586
input,cereal_and_milling_by_products,2020-10-01,108.35601000769795
input,oilcakes,2020-10-01,110.78659650653283
input,soya_bean_meal,2020-10-01,110.153169342738
input,sunflower_seed_meal,2020-10-01,97.13869772803919
input,rape_seed_meal,2020-10-01,119.63950336363993
input,products_of_animal_origin_including_white_fish_meal,2020-10-01,98.51838136337352
input,other_straights,2020-10-01,100.15656306715924
input,field_peas,2020-10-01,96.15943754297346
input,field_beans,2020-10-01,97.06327543959951
input,soya_beans,2020-10-01,100
input,compound_feedingstuffs,2020-10-01,103.47091046485981
input,compound_feedingstuffs_for_cattle_and_calves,2020-10-01,102.15734580977583
input,compound_feedingstuffs_for_pigs,2020-10-01,104.09114301940282
input,compound_feedingstuffs_for_poultry,2020-10-01,104.80769637367891
input,compound_feedingstuffs_for_sheep,2020-10-01,100.17685167623623
input,maintenance_of_materials,2020-10-01,101.26480481901886
input,maintenance_of_buildings,2020-10-01,99.73285841495992
input,other_goods_and_services,2020-10-01,100.88721944119
input,goods_and_services_contributing_to_investment,2020-10-01,100.17892217081432
input,materials,2020-10-01,100.41214949587666
input,machinery_and_other_equipment,2020-10-01,100.00286919346969
input,plant_and_machinery_for_cultivation,2020-10-01,99.99999999999997
input,farm_machinery_and_installations,2020-10-01,100.01345170836694
input,transport_equipment,2020-10-01,100.73832984410603
input,tractors,2020-10-01,100.3571983227209
input,other_vehicles,2020-10-01,102.29861175533019
input,buildings,2020-10-01,99.67826375288654
input,all_agricultural_inputs,2020-10-01,101.1544906354716
output,crop_products,2020-09-01,100.14864665358225
output,cereals,2020-09-01,103.6753622018684
output,wheat,2020-09-01,105.88139389985717
output,wheat_breadmaking,2020-09-01,106.95429068873712
output,wheat_other_milling,2020-09-01,106.49267135395309
output,wheat_feeding,2020-09-01,105.500455378356
output,barley,2020-09-01,99.74196769723112
output,barley_feeding,2020-09-01,98.74505778555749
output,barley_malting,2020-09-01,101.6820997223483
output,oats,2020-09-01,102.12306214805808
output,oats_milling,2020-09-01,102.36713238294264
output,oats_feeding,2020-09-01,101.37074500953777
output,industrial_crops,2020-09-01,101.2627736883223
output,oilseed_rape,2020-09-01,103.93890241576231
output,sugar_beet,2020-09-01,99.99999999999999
output,forage_plants,2020-09-01,107.52340975137231
output,straw,2020-09-01,107.52340975137231
output,fresh_vegetables,2020-09-01,102.62069359396814
output,cauliflowers,2020-09-01,104.59361866972856
output,tomatoes,2020-09-01,126.83672943723076
output,cabbages,2020-09-01,85.02941327308639
output,lettuce,2020-09-01,101.62458446192498
output,carrots,2020-09-01,103.84467657006394
output,onions,2020-09-01,97.87287144697176
output,beans_green,2020-09-01,96.50474090267312
output,mushrooms,2020-09-01,100.00000000000003
output,flowers_and_plants,2020-09-01,99.99999999999999
output,potatoes,2020-09-01,84.28192924573482
output,fresh_fruit,2020-09-01,96.22900912253182
output,dessert_apples,2020-09-01,101.69615704941049
output,dessert_pears,2020-09-01,95.94723702553522
output,strawberries,2020-09-01,105.84616930033548
output,cooking_apples,2020-09-01,72.42790016745305
output,raspberries,2020-09-01,87.70579361543014
output,other_crop_products,2020-09-01,99.99999999999999
output,animals_and_animal_products,2020-09-01,100.75175702797334
output,animals_for_slaughter_export,2020-09-01,100.31412682443064
output,cattle_and_calves,2020-09-01,103.76465808324848
output,cattle_clean,2020-09-01,104.62197200551185
output,cows_and_bulls,2020-09-01,99.89467698037556
output,calves,2020-09-01,103.00813727023888
output,pigs,2020-09-01,99.22388221049444
output,pigs_clean,2020-09-01,99.6957849609542
output,sows_and_boars,2020-09-01,76.78698506777727
output,sheep_and_lambs,2020-09-01,96.29646404402718
output,sheep_and_lambs_clean,2020-09-01,97.107668660617
output,ewes_and_rams,2020-09-01,86.75831731829146
output,all_poultry,2020-09-01,99.54185291186468
output,chickens,2020-09-01,99.48096331413963
output,turkeys,2020-09-01,100.00000000000003
output,animal_products,2020-09-01,101.45901207654008
output,milk,2020-09-01,101.4450345430473
output,eggs,2020-09-01,101.75332083196189
output,intensive_eggs,2020-09-01,101.38509345372282
output,free_range_eggs,2020-09-01,101.91623354605753
output,wool_clip,2020-09-01,99.99999999999999
output,all_agricultural_outputs,2020-09-01,100.50754813672714
input,all_goods_and_services_currently_consumed_in_agriculture,2020-09-01,100.38277305666242
input,seeds_input,2020-09-01,100.62083450621388
input,energy_and_lubricants,2020-09-01,99.18321234796568
input,electricity,2020-09-01,100.79914757591901
input,fuels_for_heating,2020-09-01,101.08031939877876
input,motor_fuels,2020-09-01,98.29151582678385
input,fertilisers_and_soil_improvers,2020-09-01,100.47751202574653
input,straight_fertilisers,2020-09-01,101.04869583041297
input,straight_fertilisers_nitrogenous,2020-09-01,101.5757612306688
input,straight_fertilisers_phosphatic,2020-09-01,94.43559347383616
input,straight_fertilisers_potassic,2020-09-01,95.9285498794909
input,compound_fertilisers,2020-09-01,99.07045388882808
input,other_fertilisers_and_soil_improvers,2020-09-01,99.49814531965961
input,plant_protection_products,2020-09-01,100.46756520255958
input,fungicides,2020-09-01,100.38193148206649
input,insecticides,2020-09-01,99.91298673047642
input,herbicides,2020-09-01,101.08060636144947
input,other_plant_protection_products,2020-09-01,98.56915739268682
input,veterinary_services,2020-09-01,100.6214306329676
input,animal_feedingstuffs,2020-09-01,100.39893857673282
input,straight_feedingstuffs,2020-09-01,99.96613982726407
input,cereal_and_milling_by_products,2020-09-01,104.26429579500314
input,oilcakes,2020-09-01,100.10623096617746
input,soya_bean_meal,2020-09-01,99.86734359616446
input,sunflower_seed_meal,2020-09-01,97.13869772803919
input,rape_seed_meal,2020-09-01,101.80963028740082
input,products_of_animal_origin_including_white_fish_meal,2020-09-01,98.51838136337352
input,other_straights,2020-09-01,97.60649715695085
input,field_peas,2020-09-01,93.72214647832503
input,field_beans,2020-09-01,94.70237460141632
input,soya_beans,2020-09-01,100
input,compound_feedingstuffs,2020-09-01,100.56175364369116
input,compound_feedingstuffs_for_cattle_and_calves,2020-09-01,100.57373100083551
input,compound_feedingstuffs_for_pigs,2020-09-01,99.53639394228205
input,compound_feedingstuffs_for_poultry,2020-09-01,100.95877531631746
input,compound_feedingstuffs_for_sheep,2020-09-01,101.07015439499892
input,maintenance_of_materials,2020-09-01,100.85415082636466
input,maintenance_of_buildings,2020-09-01,99.5547640249332
input,other_goods_and_services,2020-09-01,100.85589221718746
input,goods_and_services_contributing_to_investment,2020-09-01,100.27350399898708
input,materials,2020-09-01,100.308445946535
input,machinery_and_other_equipment,2020-09-01,100.00286919346969
input,plant_and_machinery_for_cultivation,2020-09-01,99.99999999999997
input,farm_machinery_and_installations,2020-09-01,100.01345170836694
input,transport_equipment,2020-09-01,100.55197863339889
input,tractors,2020-09-01,100.3571983227209
input,other_vehicles,2020-09-01,101.34937317664999
input,buildings,2020-09-01,100.19849572037316
input,all_agricultural_inputs,2020-09-01,100.36369144473797
output,crop_products,2020-08-01,94.5155581802715
output,cereals,2020-08-01,98.12735819599985
output,wheat,2020-08-01,99.26859036591941
output,wheat_breadmaking,2020-08-01,101.79721715172596
output,wheat_other_milling,2020-08-01,100.56548603693012
output,wheat_feeding,2020-08-01,98.52501469510838
output,barley,2020-08-01,96.1694283584358
output,barley_feeding,2020-08-01,94.38224989728785
output,barley_malting,2020-08-01,97.70263621053185
output,oats,2020-08-01,101.59833612895895
output,oats_milling,2020-08-01,101.61318063693025
output,oats_feeding,2020-08-01,102.31351949001785
output,industrial_crops,2020-08-01,98.97401476630749
output,oilseed_rape,2020-08-01,100.31473363918634
output,sugar_beet,2020-08-01,99.99999999999999
output,forage_plants,2020-08-01,92.66110060427141
output,straw,2020-08-01,92.66110060427141
output,fresh_vegetables,2020-08-01,96.32173524587456
output,cauliflowers,2020-08-01,79.6709204710823
output,tomatoes,2020-08-01,98.70856315444156
output,cabbages,2020-08-01,87.02901152416568
output,lettuce,2020-08-01,87.84929171517514
output,carrots,2020-08-01,105.46604535124102
output,onions,2020-08-01,100.623624935741
output,beans_green,2020-08-01,90.85137356597116
output,mushrooms,2020-08-01,100.00000000000003
output,flowers_and_plants,2020-08-01,99.99999999999999
output,potatoes,2020-08-01,97.65473651452264
output,fresh_fruit,2020-08-01,78.48101378612687
output,dessert_apples,2020-08-01,106.0569386854809
output,dessert_pears,2020-08-01,123.96538283669824
output,strawberries,2020-08-01,53.31419059379346
output,cooking_apples,2020-08-01,111.04786245239478
output,raspberries,2020-08-01,100.09130622959752
output,other_crop_products,2020-08-01,99.99999999999999
output,animals_and_animal_products,2020-08-01,100.02848429076897
output,animals_for_slaughter_export,2020-08-01,100.93829266312731
output,cattle_and_calves,2020-08-01,104.28098824559054
output,cattle_clean,2020-08-01,103.10262426029726
output,cows_and_bulls,2020-08-01,108.6077537346648
output,calves,2020-08-01,128.6122467901726
output,pigs,2020-08-01,101.04748138469465
output,pigs_clean,2020-08-01,101.40535288913665
output,sows_and_boars,2020-08-01,83.44788269776102
output,sheep_and_lambs,2020-08-01,96.20164884944582
output,sheep_and_lambs_clean,2020-08-01,96.8975698534759
output,ewes_and_rams,2020-08-01,88.25367293118255
output,all_poultry,2020-08-01,99.48997101395398
output,chickens,2020-08-01,99.42848961985042
output,turkeys,2020-08-01,100.00000000000003
output,animal_products,2020-08-01,98.62722346848577
output,milk,2020-08-01,98.07286271842825
output,eggs,2020-08-01,101.75332083196189
output,intensive_eggs,2020-08-01,101.38509345372282
output,free_range_eggs,2020-08-01,101.91623354605753
output,wool_clip,2020-08-01,99.99999999999999
output,all_agricultural_outputs,2020-08-01,97.83640441143174
input,all_goods_and_services_currently_consumed_in_agriculture,2020-08-01,99.52491185118711
input,seeds_input,2020-08-01,100.57266336162581
input,energy_and_lubricants,2020-08-01,98.93071627055264
input,electricity,2020-08-01,100.79914757591901
input,fuels_for_heating,2020-08-01,101.08031939877876
input,motor_fuels,2020-08-01,97.90584743933238
input,fertilisers_and_soil_improvers,2020-08-01,98.86771412486874
input,straight_fertilisers,2020-08-01,99.41658582775494
input,straight_fertilisers_nitrogenous,2020-08-01,99.61138081310273
input,straight_fertilisers_phosphatic,2020-08-01,96.47615765276595
input,straight_fertilisers_potassic,2020-08-01,97.75060751830841
input,compound_fertilisers,2020-08-01,97.17639210208242
input,other_fertilisers_and_soil_improvers,2020-08-01,99.49814531965961
input,plant_protection_products,2020-08-01,100.15755409698288
input,fungicides,2020-08-01,100.38193148206649
input,insecticides,2020-08-01,99.91298673047642
input,herbicides,2020-08-01,100.3474741303601
input,other_plant_protection_products,2020-08-01,98.56915739268682
input,veterinary_services,2020-08-01,100.456095983725
input,animal_feedingstuffs,2020-08-01,98.90532398984448
input,straight_feedingstuffs,2020-08-01,95.20369138189916
input,cereal_and_milling_by_products,2020-08-01,97.643831153565
input,oilcakes,2020-08-01,90.41114999397166
input,soya_bean_meal,2020-08-01,91.97424894524772
input,sunflower_seed_meal,2020-08-01,97.13869772803919
input,rape_seed_meal,2020-08-01,88.19984551323014
input,products_of_animal_origin_including_white_fish_meal,2020-08-01,103.30469948629046
input,other_straights,2020-08-01,96.72654773253042
input,field_peas,2020-08-01,92.03536479221324
input,field_beans,2020-08-01,93.33910233857436
input,soya_beans,2020-08-01,100
input,compound_feedingstuffs,2020-08-01,100.72483812892825
input,compound_feedingstuffs_for_cattle_and_calves,2020-08-01,100.58158320430164
input,compound_feedingstuffs_for_pigs,2020-08-01,99.53859131851347
input,compound_feedingstuffs_for_poultry,2020-08-01,101.31648106512232
input,compound_feedingstuffs_for_sheep,2020-08-01,101.00713291105883
input,maintenance_of_materials,2020-08-01,100.19849650841903
input,maintenance_of_buildings,2020-08-01,99.28762243989313
input,other_goods_and_services,2020-08-01,100.48708260622523
input,goods_and_services_contributing_to_investment,2020-08-01,100.11908473398385
input,materials,2020-08-01,100.11056825187073
input,machinery_and_other_equipment,2020-08-01,100.00137222296374
input,plant_and_machinery_for_cultivation,2020-08-01,99.99999999999997
input,farm_machinery_and_installations,2020-08-01,100.00643342574068
input,transport_equipment,2020-08-01,100.19759320402375
input,tractors,2020-08-01,100.17083398043172
input,other_vehicles,2020-08-01,100.30714051298753
input,buildings,2020-08-01,100.13736667611877
input,all_agricultural_inputs,2020-08-01,99.63159890855238
output,crop_products,2020-07-01,100.30847579212731
output,cereals,2020-07-01,98.42521348203769
output,wheat,2020-07-01,100.23491755371397
output,wheat_breadmaking,2020-07-01,102.05679376433416
output,wheat_other_milling,2020-07-01,100.6930571869569
output,wheat_feeding,2020-07-01,98.91674723515209
output,barley,2020-07-01,94.79560113230583
output,barley_feeding,2020-07-01,94.94427251249896
output,barley_malting,2020-07-01,94.25157941075533
output,oats,2020-07-01,101.86260067511124
output,oats_milling,2020-07-01,102.0835712420735
output,oats_feeding,2020-07-01,99.35547555918401
output,industrial_crops,2020-07-01,98.9559418994441
output,oilseed_rape,2020-07-01,99.27492329734376
output,sugar_beet,2020-07-01,99.99999999999999
output,forage_plants,2020-07-01,89.67203284284331
output,straw,2020-07-01,89.67203284284331
output,fresh_vegetables,2020-07-01,100.28703042927513
output,cauliflowers,2020-07-01,84.21860458477762
output,tomatoes,2020-07-01,71.10653329862572
output,cabbages,2020-07-01,98.00861776946851
output,lettuce,2020-07-01,89.56003970066926
output,carrots,2020-07-01,122.30053382857902
output,onions,2020-07-01,104.42106204498391
output,beans_green,2020-07-01,124.4378120451657
output,mushrooms,2020-07-01,100.00000000000003
output,flowers_and_plants,2020-07-01,99.99999999999999
output,potatoes,2020-07-01,108.56361731348183
output,fresh_fruit,2020-07-01,101.55504800551992
output,dessert_apples,2020-07-01,116.24072909001285
output,dessert_pears,2020-07-01,107.29776833764637
output,strawberries,2020-07-01,101.56284894003929
output,cooking_apples,2020-07-01,170.64232283029233
output,raspberries,2020-07-01,93.36080869162322
output,other_crop_products,2020-07-01,99.99999999999999
output,animals_and_animal_products,2020-07-01,100.23419679567297
output,animals_for_slaughter_export,2020-07-01,101.65538050266035
output,cattle_and_calves,2020-07-01,103.5664542950724
output,cattle_clean,2020-07-01,102.08375840488486
output,cows_and_bulls,2020-07-01,109.68752789880529
output,calves,2020-07-01,125.99337683573602
