date,display_name,price
2016-06-10,Cucumbers,0.8995035460992907
2016-06-17,Cucumbers,0.7572435897435897
2016-06-24,Cucumbers,0.7532380952380952
2016-07-01,Cucumbers,0.9203703703703703
2016-07-08,Cucumbers,0.7841358024691357
2016-07-15,Cucumbers,0.8302816901408451
2016-07-22,Cucumbers,0.8162676056338027
2016-07-29,Cucumbers,0.8369718309859155
2016-08-05,Cucumbers,0.8767391304347827
2016-08-12,Cucumbers,1.3121621621621622
2016-08-19,Cucumbers,1.3269444444444445
2016-08-26,Cucumbers,1.3333333333333333
2016-09-02,Cucumbers,1.0166666666666666
2016-09-09,Cucumbers,0.9176190476190476
2016-09-16,Cucumbers,0.7265873015873016
2016-09-23,Cucumbers,0.7861728395061728
2016-09-30,Cucumbers,0.8708333333333333
2016-10-07,Cucumbers,0.8675
2016-10-14,Cucumbers,0.9090151515151514
2016-10-21,Cucumbers,0.7690540540540541
2016-10-28,Cucumbers,0.7543478260869566
2016-11-04,Cucumbers,0.7595238095238095
2017-02-17,Cucumbers,1.2916666666666667
2017-02-24,Cucumbers,1.2645833333333334
2017-03-03,Cucumbers,1.2429166666666667
2017-03-10,Cucumbers,1.0820238095238095
2017-03-17,Cucumbers,0.9595238095238094
2017-03-24,Cucumbers,0.9066666666666666
2017-03-31,Cucumbers,0.84875
2017-04-07,Cucumbers,0.7433333333333333
2017-04-14,Cucumbers,0.7681420765027323
2017-04-21,Cucumbers,0.6729342723004694
2017-04-28,Cucumbers,0.6411471861471861
2017-05-05,Cucumbers,0.5910344827586207
2017-05-12,Cucumbers,0.695064935064935
2017-05-19,Cucumbers,0.5524444444444444
2017-05-26,Cucumbers,0.6882608695652174
2017-06-02,Cucumbers,0.7757407407407407
2017-06-09,Cucumbers,0.6730952380952381
2017-06-16,Cucumbers,0.6972885572139303
2017-06-23,Cucumbers,0.6986036036036036
2017-06-30,Cucumbers,0.7836458333333334
2017-07-07,Cucumbers,0.8408854166666667
2017-07-14,Cucumbers,0.8672395833333333
2017-07-21,Cucumbers,0.8822395833333333
2017-07-28,Cucumbers,0.8114414414414414
2017-08-04,Cucumbers,0.7281904761904762
2017-08-11,Cucumbers,0.7264327485380117
2017-08-18,Cucumbers,0.7583625730994151
2017-08-25,Cucumbers,0.8814583333333333
2017-09-01,Cucumbers,0.8141111111111111
2017-09-08,Cucumbers,0.6995175438596491
2017-09-15,Cucumbers,0.7662910798122066
2017-09-22,Cucumbers,0.7371604938271605
2017-09-29,Cucumbers,0.7765432098765432
2017-10-13,Cucumbers,0.7765432098765432
2017-10-20,Cucumbers,0.7959090909090909
2017-10-27,Cucumbers,0.8215384615384616
2017-11-10,Cucumbers,0.59
2017-11-17,Cucumbers,0.66
2018-03-02,Cucumbers,1.17
2018-03-09,Cucumbers,1.02
2018-03-16,Cucumbers,0.53
2018-03-23,Cucumbers,0.83
2018-03-30,Cucumbers,0.92
2018-04-06,Cucumbers,0.74
2018-04-13,Cucumbers,0.74
2018-04-20,Cucumbers,0.77
2018-04-27,Cucumbers,0.82
2018-05-04,Cucumbers,0.82
2018-05-11,Cucumbers,0.87
2018-05-18,Cucumbers,1.02
2018-05-25,Cucumbers,0.95
2018-06-01,Cucumbers,0.96
2018-06-08,Cucumbers,0.9
2018-06-15,Cucumbers,0.88
2018-06-22,Cucumbers,0.84
2018-06-29,Cucumbers,0.9
2018-07-06,Cucumbers,0.98
2018-07-13,Cucumbers,0.81
2018-07-20,Cucumbers,0.84
2018-07-27,Cucumbers,0.9
2018-08-03,Cucumbers,0.81
2018-08-10,Cucumbers,0.95
2018-08-17,Cucumbers,1.24
2018-08-24,Cucumbers,1.48
2018-08-31,Cucumbers,1.57
2018-09-07,Cucumbers,1.44
2018-09-14,Cucumbers,1.02
2018-09-21,Cucumbers,0.94
2018-09-28,Cucumbers,0.93
2018-10-05,Cucumbers,1.04
2018-10-12,Cucumbers,0.97
2018-10-19,Cucumbers,0.89
2018-10-26,Cucumbers,0.75
2018-11-02,Cucumbers,0.77
2018-11-09,Cucumbers,0.8
2018-11-16,Cucumbers,0.8
2018-11-23,Cucumbers,0.8
2019-02-01,Cucumbers,1.0
2019-02-08,Cucumbers,0.92
2019-02-22,Cucumbers,1.24
2019-03-01,Cucumbers,0.99
2019-03-08,Cucumbers,0.84
2019-03-15,Cucumbers,0.71
2019-03-22,Cucumbers,0.78
2019-03-29,Cucumbers,0.75
2019-04-05,Cucumbers,0.8
2019-04-12,Cucumbers,0.71
2019-04-19,Cucumbers,0.7
2019-04-26,Cucumbers,0.62
2019-05-03,Cucumbers,0.74
2019-05-10,Cucumbers,0.7
2019-05-17,Cucumbers,0.65
2019-05-24,Cucumbers,0.75
2019-05-31,Cucumbers,0.79
2019-06-07,Cucumbers,0.74
2019-06-14,Cucumbers,0.76
2019-06-21,Cucumbers,0.57
2019-06-28,Cucumbers,0.82
2019-07-05,Cucumbers,0.98
2019-07-12,Cucumbers,1.08
2019-07-19,Cucumbers,1.1
2019-07-26,Cucumbers,1.19
2019-08-02,Cucumbers,1.26
2019-08-09,Cucumbers,1.29
2019-08-16,Cucumbers,0.95
2019-08-23,Cucumbers,0.94
2019-08-30,Cucumbers,1.17
2019-09-06,Cucumbers,0.97
2019-09-13,Cucumbers,0.96
2019-09-20,Cucumbers,0.97
2019-09-27,Cucumbers,0.94
2019-10-04,Cucumbers,0.95
2019-10-11,Cucumbers,0.84
2019-10-18,Cucumbers,0.87
2019-10-25,Cucumbers,0.85
2019-11-01,Cucumbers,0.74
2019-11-08,Cucumbers,0.83
2020-02-21,Cucumbers,0.92
2020-02-28,Cucumbers,0.88
2020-03-06,Cucumbers,1.05
2020-03-13,Cucumbers,1.03
2020-03-20,Cucumbers,1.13
2020-03-27,Cucumbers,0.72
2020-04-03,Cucumbers,0.64
2020-04-10,Cucumbers,0.68
2020-04-17,Cucumbers,0.79
2020-04-24,Cucumbers,0.77
2020-05-01,Cucumbers,0.82
2020-05-08,Cucumbers,0.69
2020-05-15,Cucumbers,0.73
2020-05-22,Cucumbers,0.88
2020-05-29,Cucumbers,0.91
2020-06-05,Cucumbers,0.79
2020-06-12,Cucumbers,0.68
2020-06-19,Cucumbers,0.8
2020-06-26,Cucumbers,1.06
2020-07-03,Cucumbers,1.05
2020-07-10,Cucumbers,1.06
2020-07-17,Cucumbers,1.07
2020-07-24,Cucumbers,1.03
2020-07-31,Cucumbers,0.77
2020-08-07,Cucumbers,0.93
2020-08-14,Cucumbers,1.07
2020-08-21,Cucumbers,1.12
2020-08-28,Cucumbers,1.03
2020-09-04,Cucumbers,1.45
2020-09-11,Cucumbers,1.38
2020-09-18,Cucumbers,1.33
2020-09-25,Cucumbers,1.29
2020-10-02,Cucumbers,1.1
2020-10-09,Cucumbers,1.05
2020-10-16,Cucumbers,1.09
2020-10-23,Cucumbers,1.19
2020-10-30,Cucumbers,1.12
2020-11-06,Cucumbers,0.88
2020-11-13,Cucumbers,0.87
2021-02-19,Cucumbers,1.58
2021-02-26,Cucumbers,0.96
2021-03-05,Cucumbers,0.84
2021-03-12,Cucumbers,1.0
2021-03-19,Cucumbers,1.09
2021-03-26,Cucumbers,0.94
2021-04-02,Cucumbers,0.99
2021-04-09,Cucumbers,0.86
2021-04-16,Cucumbers,0.76
2021-04-23,Cucumbers,0.76
2021-04-30,Cucumbers,0.87
2021-05-07,Cucumbers,0.81
2021-05-14,Cucumbers,0.95
2021-05-21,Cucumbers,0.84
2021-05-28,Cucumbers,0.82
2021-06-04,Cucumbers,0.94
2021-06-11,Cucumbers,0.82
2021-06-18,Cucumbers,0.83
2021-06-25,Cucumbers,0.84
2021-07-02,Cucumbers,0.88
2021-07-09,Cucumbers,1.13
2021-07-16,Cucumbers,1.11
2021-07-23,Cucumbers,1.17
2021-07-30,Cucumbers,1.0
2021-08-06,Cucumbers,0.93
2021-08-13,Cucumbers,0.89
2021-08-20,Cucumbers,0.81
2021-08-27,Cucumbers,0.93
2021-09-03,Cucumbers,0.94
2021-09-10,Cucumbers,1.03
2021-09-17,Cucumbers,0.95
2021-09-24,Cucumbers,0.97
2021-10-01,Cucumbers,0.96
2021-10-08,Cucumbers,1.05
2021-10-15,Cucumbers,1.13
2021-10-22,Cucumbers,0.89
2021-10-29,Cucumbers,0.72
2021-11-05,Cucumbers,0.63
2021-11-12,Cucumbers,0.83
2021-11-19,Cucumbers,0.9
2022-02-04,Cucumbers,0.75
2022-02-25,Cucumbers,1.0
2022-03-04,Cucumbers,1.32
2022-03-11,Cucumbers,1.35
2022-03-18,Cucumbers,1.24
2022-03-25,Cucumbers,1.32
2022-04-01,Cucumbers,1.27
2022-04-08,Cucumbers,1.23
2022-04-15,Cucumbers,1.95
2022-04-22,Cucumbers,1.26
2022-04-29,Cucumbers,0.94
2022-05-06,Cucumbers,0.92
2022-05-13,Cucumbers,0.94
2022-05-20,Cucumbers,0.94
2022-05-27,Cucumbers,0.96
2022-06-10,Cucumbers,0.93
2022-06-17,Cucumbers,0.94
2022-06-24,Cucumbers,1.04
2022-07-01,Cucumbers,1.01
2022-07-08,Cucumbers,1.11
2022-07-15,Cucumbers,1.2
2022-07-22,Cucumbers,1.24
2022-07-29,Cucumbers,1.29
2022-08-05,Cucumbers,1.38
2022-08-12,Cucumbers,1.6
2022-08-19,Cucumbers,1.51
2022-08-26,Cucumbers,1.39
2022-09-02,Cucumbers,1.51
2022-09-09,Cucumbers,1.56
2022-09-16,Cucumbers,1.7
2022-09-23,Cucumbers,1.67
2022-09-30,Cucumbers,1.52
2022-10-07,Cucumbers,1.33
2022-10-14,Cucumbers,1.23
2022-10-21,Cucumbers,1.13
2022-10-28,Cucumbers,0.61
2022-11-04,Cucumbers,0.75
2022-11-11,Cucumbers,1.28
2022-11-18,Cucumbers,1.16
2022-11-25,Cucumbers,0.83
2023-02-17,Cucumbers,3.0
2023-03-10,Cucumbers,2.35
2023-03-24,Cucumbers,1.02
2023-03-31,Cucumbers,1.07
2023-04-07,Cucumbers,1.07
2023-04-14,Cucumbers,1.15
2023-04-21,Cucumbers,0.95
2023-04-28,Cucumbers,0.84
2023-05-05,Cucumbers,0.81
2023-05-12,Cucumbers,0.72
2023-05-19,Cucumbers,0.7
2023-05-26,Cucumbers,0.73
2023-06-02,Cucumbers,0.86
2023-06-09,Cucumbers,0.92
2023-06-16,Cucumbers,0.75
2023-06-23,Cucumbers,0.55
2023-06-30,Cucumbers,0.8
2023-07-07,Cucumbers,1.1
2023-07-14,Cucumbers,1.06
2023-07-21,Cucumbers,1.3
2023-07-28,Cucumbers,1.21
2023-08-04,Cucumbers,1.11
2023-08-11,Cucumbers,1.07
2023-08-18,Cucumbers,1.1
2023-08-25,Cucumbers,0.91
2023-09-01,Cucumbers,1.03
2023-09-08,Cucumbers,1.06
2023-09-15,Cucumbers,1.21
2023-09-22,Cucumbers,1.13
2023-09-29,Cucumbers,1.21
2023-10-06,Cucumbers,1.05
2023-10-13,Cucumbers,0.96
2023-10-20,Cucumbers,0.98
2023-10-27,Cucumbers,1.02
2023-11-10,Cucumbers,2.04
2023-12-15,Cucumbers,1.2
2024-01-12,Cucumbers,1.21
2024-01-19,Cucumbers,1.21
2024-01-26,Cucumbers,1.04
2024-02-02,Cucumbers,1.04
2024-02-09,Cucumbers,0.94
2024-02-16,Cucumbers,0.97
2024-02-23,Cucumbers,0.92
2024-03-01,Cucumbers,1.11
2024-03-08,Cucumbers,1.09
2024-03-15,Cucumbers,1.18
2024-03-22,Cucumbers,1.12
2024-03-29,Cucumbers,1.07
2024-04-05,Cucumbers,0.98
2024-04-12,Cucumbers,0.95
2024-04-19,Cucumbers,0.91
2024-04-26,Cucumbers,0.9
2024-05-03,Cucumbers,0.83
2024-05-10,Cucumbers,1.01
2024-05-17,Cucumbers,1.29
2024-05-24,Cucumbers,1.34
2024-05-31,Cucumbers,1.34
2024-06-07,Cucumbers,1.24
2024-06-14,Cucumbers,1.02
2024-06-21,Cucumbers,1.02
2024-06-28,Cucumbers,1.14
2024-07-05,Cucumbers,1.09
2024-07-12,Cucumbers,1.1
2024-07-19,Cucumbers,1.13
2024-07-26,Cucumbers,1.15
2024-08-02,Cucumbers,1.17
2024-08-09,Cucumbers,1.33
2024-08-16,Cucumbers,1.61
2024-08-23,Cucumbers,2.01
2024-08-30,Cucumbers,2.06
2024-09-06,Cucumbers,1.71
2024-09-13,Cucumbers,1.76
2024-09-20,Cucumbers,1.69
2024-09-27,Cucumbers,1.43
2024-10-04,Cucumbers,1.28
2024-10-11,Cucumbers,1.18
2024-10-18,Cucumbers,0.9375
2024-10-25,Cucumbers,0.98
2024-11-01,Cucumbers,0.81
2024-11-22,Cucumbers,0.82
2024-12-20,Cucumbers,1.17
2025-01-20,Cucumbers,1.47
2025-02-03,Cucumbers,1.23
2025-02-17,Cucumbers,1.29
2025-03-17,Cucumbers,1.11
2025-03-31,Cucumbers,1.03
2025-04-14,Cucumbers,0.91
2025-04-28,Cucumbers,0.88
2025-05-12,Cucumbers,1.06
2025-05-26,Cucumbers,0.78
2025-06-09,Cucumbers,0.83
2025-06-23,Cucumbers,0.76
2025-07-07,Cucumbers,0.92
2025-07-21,Cucumbers,1.26
2025-08-04,Cucumbers,1.26
2025-08-18,Cucumbers,1.38
2025-09-01,Cucumbers,1.38
2025-09-15,Cucumbers,0.9
2025-09-29,Cucumbers,0.92
2025-10-13,Cucumbers,0.69
2025-11-10,Cucumbers,0.73
2025-11-24,Cucumbers,0.76
2017-11-03,Curly kale,1.5
2017-11-10,Curly kale,1.68
2017-11-17,Curly kale,1.72
2017-11-24,Curly kale,1.79
2017-12-01,Curly kale,1.77
2017-12-08,Curly kale,1.91
2017-12-15,Curly kale,1.92
2017-12-22,Curly kale,2.1
2018-01-12,Curly kale,2.01
2018-01-19,Curly kale,1.99
2018-01-26,Curly kale,2.1
2018-02-02,Curly kale,2.0
2018-02-09,Curly kale,1.8
2018-02-16,Curly kale,2.08
2018-02-23,Curly kale,1.98
2018-03-02,Curly kale,2.04
2018-03-09,Curly kale,2.3
2018-03-16,Curly kale,2.13
2018-03-23,Curly kale,2.54
2018-03-30,Curly kale,2.33
2018-04-06,Curly kale,2.4
2018-04-13,Curly kale,2.21
2018-04-20,Curly kale,2.29
2018-04-27,Curly kale,2.2
2018-05-04,Curly kale,2.19
2018-05-11,Curly kale,2.02
2018-05-18,Curly kale,2.31
2018-05-25,Curly kale,2.34
2018-06-01,Curly kale,2.52
2018-06-08,Curly kale,2.61
2018-06-15,Curly kale,2.8
2018-06-22,Curly kale,2.91
2018-06-29,Curly kale,2.78
2018-07-06,Curly kale,2.83
2018-07-13,Curly kale,2.84
2018-07-20,Curly kale,2.84
2018-07-27,Curly kale,2.87
2018-08-03,Curly kale,2.77
2018-08-10,Curly kale,2.71
2018-08-17,Curly kale,2.57
2018-08-24,Curly kale,2.49
2018-08-31,Curly kale,2.55
2018-09-07,Curly kale,2.3
2018-09-14,Curly kale,2.29
2018-09-21,Curly kale,2.28
2018-09-28,Curly kale,2.52
2018-10-05,Curly kale,2.48
2018-10-12,Curly kale,2.35
2018-10-19,Curly kale,2.38
2018-10-26,Curly kale,2.54
2018-11-02,Curly kale,2.62
2018-11-09,Curly kale,2.67
2018-11-16,Curly kale,2.59
2018-11-23,Curly kale,2.57
2018-11-30,Curly kale,2.45
2018-12-07,Curly kale,2.43
2018-12-14,Curly kale,1.92
2018-12-21,Curly kale,1.88
2019-01-11,Curly kale,1.96
2019-01-18,Curly kale,1.95
2019-01-25,Curly kale,1.94
2019-02-01,Curly kale,2.04
2019-02-08,Curly kale,2.08
2019-02-15,Curly kale,2.04
2019-02-22,Curly kale,2.02
2019-03-01,Curly kale,2.02
2019-03-08,Curly kale,2.01
2019-03-15,Curly kale,2.05
2019-03-22,Curly kale,1.87
2019-03-29,Curly kale,1.85
2019-04-05,Curly kale,1.97
2019-04-12,Curly kale,2.03
2019-04-19,Curly kale,2.03
2019-04-26,Curly kale,2.28
2019-05-03,Curly kale,2.16
2019-05-10,Curly kale,2.39
2019-05-17,Curly kale,2.46
2019-05-24,Curly kale,2.6
2019-05-31,Curly kale,2.68
2019-06-07,Curly kale,3.01
2019-06-14,Curly kale,3.0
2019-06-21,Curly kale,2.89
2019-06-28,Curly kale,2.98
2019-07-05,Curly kale,2.96
2019-07-12,Curly kale,2.97
2019-07-19,Curly kale,2.98
2019-07-26,Curly kale,2.81
2019-08-02,Curly kale,2.62
2019-08-09,Curly kale,2.93
2019-08-16,Curly kale,2.8
2019-08-23,Curly kale,2.74
2019-08-30,Curly kale,2.74
2019-09-06,Curly kale,2.94
2019-09-13,Curly kale,2.74
2019-09-20,Curly kale,2.72
2019-09-27,Curly kale,2.96
2019-10-04,Curly kale,2.93
2019-10-11,Curly kale,2.81
2019-10-18,Curly kale,2.81
2019-10-25,Curly kale,2.8
2019-11-01,Curly kale,2.62
2019-11-08,Curly kale,2.52
2019-11-15,Curly kale,2.51
2019-11-22,Curly kale,2.52
2019-11-29,Curly kale,2.79
2019-12-06,Curly kale,2.75
2019-12-13,Curly kale,2.72
2019-12-20,Curly kale,2.46
2020-01-10,Curly kale,3.03
2020-01-17,Curly kale,2.9
2020-01-24,Curly kale,2.97
2020-01-31,Curly kale,3.22
2020-02-07,Curly kale,3.27
2020-02-14,Curly kale,3.38
2020-02-21,Curly kale,3.87
2020-02-28,Curly kale,3.7
2020-03-06,Curly kale,3.75
2020-03-13,Curly kale,3.56
2020-03-20,Curly kale,3.64
2020-03-27,Curly kale,4.01
2020-04-03,Curly kale,4.08
2020-04-10,Curly kale,4.01
2020-04-17,Curly kale,4.12
2020-04-24,Curly kale,3.79
2020-05-01,Curly kale,3.68
2020-05-15,Curly kale,4.65
2020-05-22,Curly kale,4.3
2020-05-29,Curly kale,4.61
2020-06-05,Curly kale,4.62
2020-06-12,Curly kale,3.53
2020-06-19,Curly kale,3.6
2020-06-26,Curly kale,3.42
2020-07-03,Curly kale,3.37
2020-07-10,Curly kale,3.31
2020-07-17,Curly kale,3.13
2020-07-24,Curly kale,3.03
2020-07-31,Curly kale,3.12
2020-08-07,Curly kale,3.12
2020-08-14,Curly kale,3.12
2020-08-21,Curly kale,2.97
2020-08-28,Curly kale,2.91
2020-09-04,Curly kale,2.86
2020-09-11,Curly kale,2.86
2020-09-18,Curly kale,2.82
2020-09-25,Curly kale,2.71
2020-10-02,Curly kale,2.68
2020-10-09,Curly kale,2.9
2020-10-16,Curly kale,2.85
2020-10-23,Curly kale,2.81
2020-10-30,Curly kale,2.75
2020-11-06,Curly kale,2.6
2020-11-13,Curly kale,2.64
2020-11-20,Curly kale,2.5
2020-11-27,Curly kale,2.52
2020-12-04,Curly kale,2.84
2020-12-11,Curly kale,2.75
2020-12-18,Curly kale,2.78
2021-01-08,Curly kale,2.79
2021-01-15,Curly kale,2.85
2021-01-22,Curly kale,2.87
2021-01-29,Curly kale,2.85
2021-02-05,Curly kale,2.86
2021-02-12,Curly kale,2.96
2021-02-19,Curly kale,2.99
2021-02-26,Curly kale,2.98
2021-03-05,Curly kale,3.05
2021-03-12,Curly kale,2.98
2021-03-19,Curly kale,2.94
2021-03-26,Curly kale,2.92
2021-04-02,Curly kale,2.91
2021-04-09,Curly kale,2.84
2021-04-16,Curly kale,3.03
2021-04-23,Curly kale,3.32
2021-04-30,Curly kale,3.59
2021-05-07,Curly kale,3.57
2021-05-14,Curly kale,3.64
2021-05-21,Curly kale,3.65
2021-05-28,Curly kale,3.52
2021-06-04,Curly kale,3.46
2021-06-11,Curly kale,3.75
2021-06-18,Curly kale,3.74
2021-06-25,Curly kale,3.47
2021-07-02,Curly kale,3.34
2021-07-09,Curly kale,3.51
2021-07-16,Curly kale,3.49
2021-07-23,Curly kale,3.71
2021-07-30,Curly kale,3.71
2021-08-06,Curly kale,3.45
2021-08-13,Curly kale,3.42
2021-08-20,Curly kale,3.34
2021-08-27,Curly kale,3.34
2021-09-03,Curly kale,3.21
2021-09-10,Curly kale,3.32
2021-09-17,Curly kale,3.1
2021-09-24,Curly kale,3.12
2021-10-01,Curly kale,3.25
2021-10-08,Curly kale,3.28
2021-10-15,Curly kale,3.17
2021-10-22,Curly kale,3.22
2021-10-29,Curly kale,3.24
2021-11-05,Curly kale,3.15
2021-11-12,Curly kale,3.26
2021-11-19,Curly kale,3.22
2021-11-26,Curly kale,3.12
2021-12-03,Curly kale,3.47
2021-12-10,Curly kale,3.66
2021-12-17,Curly kale,3.61
2022-01-07,Curly kale,3.4
2022-01-14,Curly kale,3.37
2022-01-21,Curly kale,3.03
2022-01-28,Curly kale,3.12
2022-02-04,Curly kale,3.55
2022-02-11,Curly kale,3.45
2022-02-18,Curly kale,3.24
2022-02-25,Curly kale,3.2
2022-03-04,Curly kale,3.17
2022-03-11,Curly kale,3.17
2022-03-18,Curly kale,3.29
2022-03-25,Curly kale,3.29
2022-04-01,Curly kale,3.42
2022-04-08,Curly kale,3.41
2022-04-15,Curly kale,3.41
2022-04-22,Curly kale,3.65
2022-04-29,Curly kale,4.02
2022-05-06,Curly kale,3.98
2022-05-13,Curly kale,3.95
2022-05-20,Curly kale,3.94
2022-05-27,Curly kale,4.08
2022-06-10,Curly kale,4.04
2022-06-17,Curly kale,3.9
2022-06-24,Curly kale,3.9
2022-07-01,Curly kale,3.96
2022-07-08,Curly kale,4.11
2022-07-15,Curly kale,3.95
2022-07-22,Curly kale,3.9
2022-07-29,Curly kale,3.94
2022-08-05,Curly kale,3.79
2022-08-12,Curly kale,3.75
2022-08-19,Curly kale,3.74
2022-08-26,Curly kale,3.77
2022-09-02,Curly kale,4.07
2022-09-09,Curly kale,3.96
2022-09-16,Curly kale,3.48
2022-09-23,Curly kale,3.64
2022-09-30,Curly kale,3.44
2022-10-07,Curly kale,3.52
2022-10-14,Curly kale,3.53
2022-10-21,Curly kale,3.34
2022-10-28,Curly kale,3.21
2022-11-04,Curly kale,3.46
2022-11-11,Curly kale,3.53
2022-11-18,Curly kale,3.4
2022-11-25,Curly kale,3.47
2022-12-02,Curly kale,3.62
2022-12-09,Curly kale,3.2
2022-12-16,Curly kale,3.81
2022-12-23,Curly kale,3.66
2023-01-13,Curly kale,3.78
2023-01-20,Curly kale,3.82
2023-01-27,Curly kale,3.9
2023-02-03,Curly kale,3.88
2023-02-10,Curly kale,3.87
2023-02-17,Curly kale,4.11
2023-02-24,Curly kale,4.34
2023-03-03,Curly kale,4.49
2023-03-10,Curly kale,4.36
2023-03-17,Curly kale,4.48
2023-03-24,Curly kale,4.84
2023-03-31,Curly kale,4.46
2023-04-07,Curly kale,4.69
2023-04-14,Curly kale,4.86
2023-04-21,Curly kale,4.78
2023-04-28,Curly kale,4.71
2023-05-05,Curly kale,4.68
2023-05-12,Curly kale,4.68
2023-05-19,Curly kale,4.84
2023-05-26,Curly kale,5.01
2023-06-02,Curly kale,4.87
2023-06-09,Curly kale,4.86
2023-06-16,Curly kale,5.05
2023-06-30,Curly kale,4.52
2023-07-07,Curly kale,4.68
2023-07-14,Curly kale,4.45
2023-07-21,Curly kale,4.53
2023-07-28,Curly kale,4.51
2023-08-04,Curly kale,4.4
2023-08-11,Curly kale,4.29
2023-08-18,Curly kale,4.24
2023-08-25,Curly kale,4.22
2023-09-01,Curly kale,4.23
2023-09-08,Curly kale,4.1
2023-09-15,Curly kale,4.18
2023-09-22,Curly kale,4.1
2023-09-29,Curly kale,4.03
2023-10-06,Curly kale,3.98
2023-10-13,Curly kale,4.32
2023-10-20,Curly kale,4.28
2023-10-27,Curly kale,4.32
2023-11-03,Curly kale,4.46
2023-11-10,Curly kale,4.18
2023-11-17,Curly kale,4.12
2023-11-24,Curly kale,4.21
2023-12-01,Curly kale,4.27
2023-12-08,Curly kale,4.14
2023-12-15,Curly kale,4.55
2024-01-12,Curly kale,4.52
2024-01-19,Curly kale,4.42
2024-01-26,Curly kale,4.39
2024-02-02,Curly kale,4.46
2024-02-09,Curly kale,4.41
2024-02-16,Curly kale,4.43
2024-02-23,Curly kale,4.62
2024-03-01,Curly kale,4.53
2024-03-08,Curly kale,4.59
2024-03-15,Curly kale,4.52
2024-03-22,Curly kale,4.44
2024-03-29,Curly kale,4.39
2024-04-05,Curly kale,4.66
2024-04-12,Curly kale,4.46
2024-04-19,Curly kale,4.46
2024-05-10,Curly kale,5.35
2024-05-17,Curly kale,5.32
2024-05-24,Curly kale,5.3
2024-05-31,Curly kale,5.29
2024-06-07,Curly kale,5.24
2024-06-14,Curly kale,5.47
2024-06-21,Curly kale,6.57
2024-06-28,Curly kale,5.18
2024-07-05,Curly kale,5.07
2024-07-12,Curly kale,5.06
2024-07-19,Curly kale,5.05
2024-07-26,Curly kale,5.16
2024-08-02,Curly kale,5.0
2024-08-09,Curly kale,4.74
2024-08-16,Curly kale,4.71
2024-08-23,Curly kale,4.8
2024-08-30,Curly kale,4.44
2024-09-06,Curly kale,4.34
2024-09-13,Curly kale,4.4
2024-09-20,Curly kale,4.29
2024-09-27,Curly kale,4.42
2024-10-04,Curly kale,4.29
2024-10-11,Curly kale,4.32
2024-10-18,Curly kale,4.546666666666667
2024-10-25,Curly kale,4.15
2024-11-01,Curly kale,4.31
2024-11-08,Curly kale,4.18
2024-11-15,Curly kale,4.26
2024-11-22,Curly kale,4.38
2024-11-29,Curly kale,4.31
2024-12-06,Curly kale,4.277
2024-12-13,Curly kale,4.29
2024-12-20,Curly kale,4.27
2025-01-20,Curly kale,4.41
2025-02-03,Curly kale,4.47
2025-02-17,Curly kale,4.44
2025-03-03,Curly kale,4.51
2025-03-17,Curly kale,4.01
2025-03-31,Curly kale,4.45
2025-04-14,Curly kale,4.55
2025-04-28,Curly kale,4.83
2025-05-12,Curly kale,4.73
2025-05-26,Curly kale,4.46
2025-06-09,Curly kale,4.41
2025-06-23,Curly kale,4.5
2025-07-07,Curly kale,4.38
2025-07-21,Curly kale,4.28
2025-08-04,Curly kale,4.28
2025-08-18,Curly kale,4.21
2025-09-01,Curly kale,4.08
2025-09-15,Curly kale,4.02
2025-09-29,Curly kale,4.04
2025-10-13,Curly kale,4.19
2025-10-27,Curly kale,4.19
2025-11-10,Curly kale,4.16
2025-11-24,Curly kale,4.34
2025-12-08,Curly kale,4.18
2025-12-22,Curly kale,4.421600000000001
2026-01-19,Curly kale,5.06
2026-02-02,Curly kale,4.24
2026-02-16,Curly kale,4.41
2015-01-09,Dessert Apples,0.6396745288196486
2015-01-16,Dessert Apples,0.6350040711079351
2015-01-23,Dessert Apples,0.6923867826963723
2015-01-30,Dessert Apples,0.7117204092367275
2015-02-06,Dessert Apples,0.7043490826623213
2015-02-13,Dessert Apples,0.6747715402972242
2015-02-20,Dessert Apples,0.6898929947716113
2015-02-27,Dessert Apples,0.6844679846039972
2015-03-06,Dessert Apples,0.6812196407452942
2015-03-13,Dessert Apples,0.6586821436909183
2015-03-20,Dessert Apples,0.7293915329936593
2015-03-27,Dessert Apples,0.7043563271086436
2015-04-03,Dessert Apples,0.7196027041467028
2015-04-10,Dessert Apples,0.6147432595700648
2015-04-17,Dessert Apples,0.6726945624749394
2015-04-24,Dessert Apples,0.6802849064915989
2015-05-01,Dessert Apples,0.6698994745493198
2015-05-08,Dessert Apples,0.6448521168907669
2015-05-15,Dessert Apples,0.6834330127731206
2015-08-07,Dessert Apples,1.137325905506692
2015-08-14,Dessert Apples,0.8422818743158031
2015-08-21,Dessert Apples,0.6666778808470698
2015-08-28,Dessert Apples,0.6478402284751497
2015-09-04,Dessert Apples,0.6848458823790731
2015-09-11,Dessert Apples,0.8126271575217185
2015-09-18,Dessert Apples,0.7512715533692232
2015-09-25,Dessert Apples,0.6658330059337321
2015-10-02,Dessert Apples,0.6660355221451305
2015-10-09,Dessert Apples,0.6000259345626996
2015-10-16,Dessert Apples,0.6402684983861141
2015-10-23,Dessert Apples,0.5940518157302772
