predictor,lag,f_stat,p_value,significant,commodity,target_d_order,pred_d_order
api_energy_and_lubricants,7,0.2772,0.9625,FALSE,Strawberries,0,1
api_energy_and_lubricants,8,0.6143,0.7656,FALSE,Strawberries,0,1
api_fertilisers_and_soil_improvers,1,0.1492,0.6996,FALSE,Strawberries,0,1
api_fertilisers_and_soil_improvers,2,0.526,0.5916,FALSE,Strawberries,0,1
api_fertilisers_and_soil_improvers,3,0.3249,0.8074,FALSE,Strawberries,0,1
api_fertilisers_and_soil_improvers,4,0.3838,0.8202,FALSE,Strawberries,0,1
api_fertilisers_and_soil_improvers,5,0.3257,0.8973,FALSE,Strawberries,0,1
api_fertilisers_and_soil_improvers,6,0.2695,0.9508,FALSE,Strawberries,0,1
api_fertilisers_and_soil_improvers,7,0.2004,0.9852,FALSE,Strawberries,0,1
api_fertilisers_and_soil_improvers,8,0.4973,0.8577,FALSE,Strawberries,0,1
api_plant_protection_products,1,0.2977,0.5858,FALSE,Strawberries,0,1
api_plant_protection_products,2,0.5162,0.5973,FALSE,Strawberries,0,1
api_plant_protection_products,3,0.6123,0.6075,FALSE,Strawberries,0,1
api_plant_protection_products,4,0.5676,0.6864,FALSE,Strawberries,0,1
api_plant_protection_products,5,0.5555,0.7341,FALSE,Strawberries,0,1
api_plant_protection_products,6,0.4716,0.8291,FALSE,Strawberries,0,1
api_plant_protection_products,7,0.4991,0.8349,FALSE,Strawberries,0,1
api_plant_protection_products,8,0.4795,0.8702,FALSE,Strawberries,0,1
api_fresh_fruit,1,0.0427,0.8364,FALSE,Strawberries,0,1
api_fresh_fruit,2,0.5872,0.5566,FALSE,Strawberries,0,1
api_fresh_fruit,3,0.5151,0.6722,FALSE,Strawberries,0,1
api_fresh_fruit,4,0.3642,0.834,FALSE,Strawberries,0,1
api_fresh_fruit,5,0.3423,0.8869,FALSE,Strawberries,0,1
api_fresh_fruit,6,0.5015,0.807,FALSE,Strawberries,0,1
api_fresh_fruit,7,0.7611,0.6204,FALSE,Strawberries,0,1
api_fresh_fruit,8,0.9721,0.4582,FALSE,Strawberries,0,1
api_fresh_vegetables,1,0.2928,0.5888,FALSE,Strawberries,0,1
api_fresh_vegetables,2,0.7037,0.4956,FALSE,Strawberries,0,1
api_fresh_vegetables,3,0.5661,0.6378,FALSE,Strawberries,0,1
api_fresh_vegetables,4,0.5106,0.728,FALSE,Strawberries,0,1
api_fresh_vegetables,5,0.9879,0.4255,FALSE,Strawberries,0,1
api_fresh_vegetables,6,0.9673,0.4478,FALSE,Strawberries,0,1
api_fresh_vegetables,7,1.2237,0.2898,FALSE,Strawberries,0,1
api_fresh_vegetables,8,0.9958,0.4396,FALSE,Strawberries,0,1
fuel_petrol_price,1,0.004,0.9499,FALSE,Strawberries,0,1
fuel_petrol_price,2,0.3362,0.7148,FALSE,Strawberries,0,1
fuel_petrol_price,3,0.2553,0.8575,FALSE,Strawberries,0,1
fuel_petrol_price,4,2.3746,0.0525,FALSE,Strawberries,0,1
fuel_petrol_price,5,2.2266,0.052,FALSE,Strawberries,0,1
fuel_petrol_price,6,1.9425,0.0743,FALSE,Strawberries,0,1
fuel_petrol_price,7,1.7796,0.0915,FALSE,Strawberries,0,1
fuel_petrol_price,8,1.4092,0.1926,FALSE,Strawberries,0,1
fuel_diesel_price,1,0.0055,0.9408,FALSE,Strawberries,0,1
fuel_diesel_price,2,0.8547,0.4265,FALSE,Strawberries,0,1
fuel_diesel_price,3,0.7497,0.5233,FALSE,Strawberries,0,1
fuel_diesel_price,4,3.0954,0.0163,TRUE,Strawberries,0,1
fuel_diesel_price,5,2.5328,0.0292,TRUE,Strawberries,0,1
fuel_diesel_price,6,2.3947,0.0286,TRUE,Strawberries,0,1
fuel_diesel_price,7,2.0829,0.0457,TRUE,Strawberries,0,1
fuel_diesel_price,8,1.6912,0.1007,FALSE,Strawberries,0,1
sppi_road_freight,1,34.7307,0,TRUE,Strawberries,0,1
sppi_road_freight,2,14.3464,0,TRUE,Strawberries,0,1
sppi_road_freight,3,10.0947,0,TRUE,Strawberries,0,1
sppi_road_freight,4,7.4028,0,TRUE,Strawberries,0,1
sppi_road_freight,5,5.8461,0,TRUE,Strawberries,0,1
sppi_road_freight,6,4.8565,1e-4,TRUE,Strawberries,0,1
sppi_road_freight,7,4.43,1e-4,TRUE,Strawberries,0,1
sppi_road_freight,8,4.3655,1e-4,TRUE,Strawberries,0,1
api_energy_and_lubricants,1,0.5576,0.4558,FALSE,Tomatoes (Round),0,1
api_energy_and_lubricants,2,0.1866,0.8299,FALSE,Tomatoes (Round),0,1
api_energy_and_lubricants,3,0.7971,0.4963,FALSE,Tomatoes (Round),0,1
api_energy_and_lubricants,4,0.6893,0.5999,FALSE,Tomatoes (Round),0,1
api_energy_and_lubricants,5,0.5813,0.7143,FALSE,Tomatoes (Round),0,1
api_energy_and_lubricants,6,0.6952,0.6537,FALSE,Tomatoes (Round),0,1
api_energy_and_lubricants,7,0.8023,0.586,FALSE,Tomatoes (Round),0,1
api_energy_and_lubricants,8,1.3043,0.2411,FALSE,Tomatoes (Round),0,1
api_fertilisers_and_soil_improvers,1,1.289,0.2572,FALSE,Tomatoes (Round),0,1
api_fertilisers_and_soil_improvers,2,0.3042,0.738,FALSE,Tomatoes (Round),0,1
api_fertilisers_and_soil_improvers,3,0.8302,0.4782,FALSE,Tomatoes (Round),0,1
api_fertilisers_and_soil_improvers,4,0.7077,0.5872,FALSE,Tomatoes (Round),0,1
api_fertilisers_and_soil_improvers,5,0.6089,0.6931,FALSE,Tomatoes (Round),0,1
api_fertilisers_and_soil_improvers,6,0.684,0.6627,FALSE,Tomatoes (Round),0,1
api_fertilisers_and_soil_improvers,7,1.3015,0.2495,FALSE,Tomatoes (Round),0,1
api_fertilisers_and_soil_improvers,8,1.7924,0.0785,FALSE,Tomatoes (Round),0,1
api_plant_protection_products,1,0.0039,0.95,FALSE,Tomatoes (Round),0,1
api_plant_protection_products,2,0.2984,0.7423,FALSE,Tomatoes (Round),0,1
api_plant_protection_products,3,0.6548,0.5805,FALSE,Tomatoes (Round),0,1
api_plant_protection_products,4,0.572,0.6832,FALSE,Tomatoes (Round),0,1
api_plant_protection_products,5,0.4864,0.7864,FALSE,Tomatoes (Round),0,1
api_plant_protection_products,6,0.4844,0.8198,FALSE,Tomatoes (Round),0,1
api_plant_protection_products,7,0.4045,0.8992,FALSE,Tomatoes (Round),0,1
api_plant_protection_products,8,0.3477,0.9464,FALSE,Tomatoes (Round),0,1
api_fresh_fruit,1,0.4905,0.4843,FALSE,Tomatoes (Round),0,1
api_fresh_fruit,2,0.5496,0.5778,FALSE,Tomatoes (Round),0,1
api_fresh_fruit,3,0.557,0.6438,FALSE,Tomatoes (Round),0,1
api_fresh_fruit,4,0.5383,0.7077,FALSE,Tomatoes (Round),0,1
api_fresh_fruit,5,0.476,0.7941,FALSE,Tomatoes (Round),0,1
api_fresh_fruit,6,0.5398,0.7778,FALSE,Tomatoes (Round),0,1
api_fresh_fruit,7,0.529,0.8124,FALSE,Tomatoes (Round),0,1
api_fresh_fruit,8,0.5519,0.8166,FALSE,Tomatoes (Round),0,1
api_fresh_vegetables,1,0.0277,0.8678,FALSE,Tomatoes (Round),0,1
api_fresh_vegetables,2,0.0117,0.9884,FALSE,Tomatoes (Round),0,1
api_fresh_vegetables,3,0.0905,0.9653,FALSE,Tomatoes (Round),0,1
api_fresh_vegetables,4,0.6552,0.6236,FALSE,Tomatoes (Round),0,1
api_fresh_vegetables,5,0.6597,0.6543,FALSE,Tomatoes (Round),0,1
api_fresh_vegetables,6,0.7848,0.5825,FALSE,Tomatoes (Round),0,1
api_fresh_vegetables,7,0.7132,0.6609,FALSE,Tomatoes (Round),0,1
api_fresh_vegetables,8,0.6608,0.7259,FALSE,Tomatoes (Round),0,1
fuel_petrol_price,1,0.0363,0.849,FALSE,Tomatoes (Round),0,1
fuel_petrol_price,2,0.3228,0.7244,FALSE,Tomatoes (Round),0,1
fuel_petrol_price,3,0.3506,0.7888,FALSE,Tomatoes (Round),0,1
fuel_petrol_price,4,0.2881,0.8856,FALSE,Tomatoes (Round),0,1
fuel_petrol_price,5,6.7935,0,TRUE,Tomatoes (Round),0,1
fuel_petrol_price,6,5.8707,0,TRUE,Tomatoes (Round),0,1
fuel_petrol_price,7,5.0846,0,TRUE,Tomatoes (Round),0,1
fuel_petrol_price,8,4.6503,0,TRUE,Tomatoes (Round),0,1
fuel_diesel_price,1,0.0633,0.8016,FALSE,Tomatoes (Round),0,1
fuel_diesel_price,2,0.4857,0.6158,FALSE,Tomatoes (Round),0,1
fuel_diesel_price,3,0.2232,0.8802,FALSE,Tomatoes (Round),0,1
fuel_diesel_price,4,0.2217,0.9262,FALSE,Tomatoes (Round),0,1
fuel_diesel_price,5,4.5618,5e-4,TRUE,Tomatoes (Round),0,1
fuel_diesel_price,6,4.1838,5e-4,TRUE,Tomatoes (Round),0,1
fuel_diesel_price,7,3.6359,9e-4,TRUE,Tomatoes (Round),0,1
fuel_diesel_price,8,3.2567,0.0015,TRUE,Tomatoes (Round),0,1
sppi_road_freight,1,0.928,0.3362,FALSE,Tomatoes (Round),0,1
sppi_road_freight,2,2.1975,0.113,FALSE,Tomatoes (Round),0,1
sppi_road_freight,3,0.8538,0.4655,FALSE,Tomatoes (Round),0,1
sppi_road_freight,4,1.2326,0.2972,FALSE,Tomatoes (Round),0,1
sppi_road_freight,5,1.1096,0.3555,FALSE,Tomatoes (Round),0,1
sppi_road_freight,6,0.9606,0.4523,FALSE,Tomatoes (Round),0,1
sppi_road_freight,7,0.8129,0.5772,FALSE,Tomatoes (Round),0,1
sppi_road_freight,8,0.7809,0.6199,FALSE,Tomatoes (Round),0,1
api_energy_and_lubricants,1,1.242,0.2661,FALSE,Tomatoes (Vine),0,1
api_energy_and_lubricants,2,0.9082,0.4045,FALSE,Tomatoes (Vine),0,1
api_energy_and_lubricants,3,0.8846,0.4496,FALSE,Tomatoes (Vine),0,1
api_energy_and_lubricants,4,0.6586,0.6213,FALSE,Tomatoes (Vine),0,1
api_energy_and_lubricants,5,0.5534,0.7357,FALSE,Tomatoes (Vine),0,1
api_energy_and_lubricants,6,0.4186,0.8663,FALSE,Tomatoes (Vine),0,1
api_energy_and_lubricants,7,0.6344,0.7272,FALSE,Tomatoes (Vine),0,1
api_energy_and_lubricants,8,0.5224,0.8392,FALSE,Tomatoes (Vine),0,1
api_fertilisers_and_soil_improvers,1,0.0918,0.7621,FALSE,Tomatoes (Vine),0,1
api_fertilisers_and_soil_improvers,2,0.1679,0.8456,FALSE,Tomatoes (Vine),0,1
api_fertilisers_and_soil_improvers,3,0.2946,0.8293,FALSE,Tomatoes (Vine),0,1
api_fertilisers_and_soil_improvers,4,0.2211,0.9265,FALSE,Tomatoes (Vine),0,1
api_fertilisers_and_soil_improvers,5,0.2438,0.9426,FALSE,Tomatoes (Vine),0,1
api_fertilisers_and_soil_improvers,6,0.1889,0.9798,FALSE,Tomatoes (Vine),0,1
api_fertilisers_and_soil_improvers,7,0.3767,0.9154,FALSE,Tomatoes (Vine),0,1
api_fertilisers_and_soil_improvers,8,0.3259,0.9556,FALSE,Tomatoes (Vine),0,1
api_plant_protection_products,1,0.0059,0.9387,FALSE,Tomatoes (Vine),0,1
api_plant_protection_products,2,0.0695,0.9329,FALSE,Tomatoes (Vine),0,1
api_plant_protection_products,3,0.0497,0.9853,FALSE,Tomatoes (Vine),0,1
api_plant_protection_products,4,0.0989,0.9827,FALSE,Tomatoes (Vine),0,1
api_plant_protection_products,5,0.1749,0.9718,FALSE,Tomatoes (Vine),0,1
api_plant_protection_products,6,0.1536,0.9882,FALSE,Tomatoes (Vine),0,1
api_plant_protection_products,7,0.1437,0.9946,FALSE,Tomatoes (Vine),0,1
api_plant_protection_products,8,0.1562,0.996,FALSE,Tomatoes (Vine),0,1
api_fresh_fruit,1,0.2517,0.6163,FALSE,Tomatoes (Vine),0,1
api_fresh_fruit,2,0.4679,0.6268,FALSE,Tomatoes (Vine),0,1
api_fresh_fruit,3,0.2985,0.8264,FALSE,Tomatoes (Vine),0,1
api_fresh_fruit,4,0.4376,0.7814,FALSE,Tomatoes (Vine),0,1
api_fresh_fruit,5,0.6883,0.6327,FALSE,Tomatoes (Vine),0,1
api_fresh_fruit,6,0.605,0.7263,FALSE,Tomatoes (Vine),0,1
api_fresh_fruit,7,0.5164,0.8218,FALSE,Tomatoes (Vine),0,1
api_fresh_fruit,8,0.466,0.8793,FALSE,Tomatoes (Vine),0,1
api_fresh_vegetables,1,0.6546,0.4192,FALSE,Tomatoes (Vine),0,1
api_fresh_vegetables,2,0.2965,0.7437,FALSE,Tomatoes (Vine),0,1
api_fresh_vegetables,3,0.5417,0.6542,FALSE,Tomatoes (Vine),0,1
api_fresh_vegetables,4,0.456,0.7679,FALSE,Tomatoes (Vine),0,1
api_fresh_vegetables,5,0.9529,0.4474,FALSE,Tomatoes (Vine),0,1
api_fresh_vegetables,6,0.8966,0.4979,FALSE,Tomatoes (Vine),0,1
api_fresh_vegetables,7,0.761,0.6206,FALSE,Tomatoes (Vine),0,1
api_fresh_vegetables,8,0.6435,0.7407,FALSE,Tomatoes (Vine),0,1
fuel_petrol_price,1,0.1981,0.6566,FALSE,Tomatoes (Vine),0,1
fuel_petrol_price,2,1.6262,0.1986,FALSE,Tomatoes (Vine),0,1
fuel_petrol_price,3,1.0195,0.3845,FALSE,Tomatoes (Vine),0,1
fuel_petrol_price,4,1.1431,0.3367,FALSE,Tomatoes (Vine),0,1
fuel_petrol_price,5,0.9631,0.441,FALSE,Tomatoes (Vine),0,1
fuel_petrol_price,6,0.9561,0.4556,FALSE,Tomatoes (Vine),0,1
fuel_petrol_price,7,1.9317,0.0652,FALSE,Tomatoes (Vine),0,1
fuel_petrol_price,8,2.2083,0.0275,TRUE,Tomatoes (Vine),0,1
fuel_diesel_price,1,1.1606,0.2823,FALSE,Tomatoes (Vine),0,1
fuel_diesel_price,2,3.2502,0.0403,TRUE,Tomatoes (Vine),0,1
fuel_diesel_price,3,2.0556,0.1065,FALSE,Tomatoes (Vine),0,1
fuel_diesel_price,4,1.8305,0.1234,FALSE,Tomatoes (Vine),0,1
fuel_diesel_price,5,1.5099,0.1871,FALSE,Tomatoes (Vine),0,1
fuel_diesel_price,6,1.2861,0.264,FALSE,Tomatoes (Vine),0,1
fuel_diesel_price,7,2.2175,0.0334,TRUE,Tomatoes (Vine),0,1
fuel_diesel_price,8,2.4678,0.0137,TRUE,Tomatoes (Vine),0,1
sppi_road_freight,1,0.7016,0.403,FALSE,Tomatoes (Vine),0,1
sppi_road_freight,2,0.5515,0.5768,FALSE,Tomatoes (Vine),0,1
sppi_road_freight,3,0.3911,0.7595,FALSE,Tomatoes (Vine),0,1
sppi_road_freight,4,0.3873,0.8177,FALSE,Tomatoes (Vine),0,1
sppi_road_freight,5,0.3755,0.8652,FALSE,Tomatoes (Vine),0,1
sppi_road_freight,6,0.3557,0.9062,FALSE,Tomatoes (Vine),0,1
sppi_road_freight,7,0.9418,0.4749,FALSE,Tomatoes (Vine),0,1
sppi_road_freight,8,0.8219,0.584,FALSE,Tomatoes (Vine),0,1
api_energy_and_lubricants,1,0.3234,0.5707,FALSE,Asparagus,0,1
api_energy_and_lubricants,2,0.2887,0.7498,FALSE,Asparagus,0,1
api_energy_and_lubricants,3,0.4823,0.6953,FALSE,Asparagus,0,1
api_energy_and_lubricants,4,0.3688,0.8304,FALSE,Asparagus,0,1
api_energy_and_lubricants,5,0.3996,0.848,FALSE,Asparagus,0,1
api_energy_and_lubricants,6,0.4427,0.8485,FALSE,Asparagus,0,1
api_energy_and_lubricants,7,0.3667,0.9195,FALSE,Asparagus,0,1
api_energy_and_lubricants,8,0.3549,0.9413,FALSE,Asparagus,0,1
api_fertilisers_and_soil_improvers,1,0.577,0.4491,FALSE,Asparagus,0,1
api_fertilisers_and_soil_improvers,2,0.2824,0.7545,FALSE,Asparagus,0,1
api_fertilisers_and_soil_improvers,3,0.3908,0.7599,FALSE,Asparagus,0,1
api_fertilisers_and_soil_improvers,4,0.3146,0.8677,FALSE,Asparagus,0,1
api_fertilisers_and_soil_improvers,5,0.2871,0.9192,FALSE,Asparagus,0,1
api_fertilisers_and_soil_improvers,6,0.477,0.824,FALSE,Asparagus,0,1
api_fertilisers_and_soil_improvers,7,0.3994,0.9005,FALSE,Asparagus,0,1
api_fertilisers_and_soil_improvers,8,0.3947,0.9208,FALSE,Asparagus,0,1
api_plant_protection_products,1,0.2002,0.6555,FALSE,Asparagus,0,1
api_plant_protection_products,2,0.2989,0.7422,FALSE,Asparagus,0,1
api_plant_protection_products,3,0.5218,0.6682,FALSE,Asparagus,0,1
api_plant_protection_products,4,1.3579,0.2538,FALSE,Asparagus,0,1
api_plant_protection_products,5,0.92,0.4713,FALSE,Asparagus,0,1
api_plant_protection_products,6,0.8151,0.5608,FALSE,Asparagus,0,1
api_plant_protection_products,7,0.7547,0.6265,FALSE,Asparagus,0,1
api_plant_protection_products,8,0.683,0.7054,FALSE,Asparagus,0,1
api_fresh_fruit,1,0.7233,0.3969,FALSE,Asparagus,0,1
api_fresh_fruit,2,4.974,0.0086,TRUE,Asparagus,0,1
api_fresh_fruit,3,3.2738,0.024,TRUE,Asparagus,0,1
api_fresh_fruit,4,3.0031,0.0218,TRUE,Asparagus,0,1
api_fresh_fruit,5,2.75,0.0227,TRUE,Asparagus,0,1
api_fresh_fruit,6,2.4261,0.0315,TRUE,Asparagus,0,1
api_fresh_fruit,7,1.9122,0.0761,FALSE,Asparagus,0,1
api_fresh_fruit,8,1.6002,0.1356,FALSE,Asparagus,0,1
api_fresh_vegetables,1,0.9353,0.3356,FALSE,Asparagus,0,1
api_fresh_vegetables,2,5.9212,0.0036,TRUE,Asparagus,0,1
api_fresh_vegetables,3,3.6407,0.0151,TRUE,Asparagus,0,1
api_fresh_vegetables,4,2.9021,0.0254,TRUE,Asparagus,0,1
api_fresh_vegetables,5,2.4056,0.0419,TRUE,Asparagus,0,1
api_fresh_vegetables,6,1.7321,0.1216,FALSE,Asparagus,0,1
api_fresh_vegetables,7,1.5501,0.1601,FALSE,Asparagus,0,1
api_fresh_vegetables,8,1.2805,0.2635,FALSE,Asparagus,0,1
fuel_petrol_price,1,6e-4,0.9805,FALSE,Asparagus,0,1
fuel_petrol_price,2,0.0925,0.9117,FALSE,Asparagus,0,1
fuel_petrol_price,3,0.6227,0.6019,FALSE,Asparagus,0,1
fuel_petrol_price,4,0.6125,0.6545,FALSE,Asparagus,0,1
fuel_petrol_price,5,0.3209,0.8994,FALSE,Asparagus,0,1
fuel_petrol_price,6,0.3282,0.9207,FALSE,Asparagus,0,1
fuel_petrol_price,7,0.3104,0.9477,FALSE,Asparagus,0,1
fuel_petrol_price,8,0.2265,0.9852,FALSE,Asparagus,0,1
fuel_diesel_price,1,0.0132,0.9086,FALSE,Asparagus,0,1
fuel_diesel_price,2,0.2187,0.8039,FALSE,Asparagus,0,1
fuel_diesel_price,3,0.8648,0.4619,FALSE,Asparagus,0,1
fuel_diesel_price,4,0.6287,0.6431,FALSE,Asparagus,0,1
fuel_diesel_price,5,0.3925,0.853,FALSE,Asparagus,0,1
fuel_diesel_price,6,0.3174,0.9265,FALSE,Asparagus,0,1
fuel_diesel_price,7,0.2331,0.9762,FALSE,Asparagus,0,1
fuel_diesel_price,8,0.1994,0.9903,FALSE,Asparagus,0,1
sppi_road_freight,1,0.4823,0.4888,FALSE,Asparagus,0,1
sppi_road_freight,2,0.3368,0.7148,FALSE,Asparagus,0,1
sppi_road_freight,3,0.4041,0.7504,FALSE,Asparagus,0,1
sppi_road_freight,4,0.4555,0.7682,FALSE,Asparagus,0,1
sppi_road_freight,5,0.41,0.8408,FALSE,Asparagus,0,1
sppi_road_freight,6,0.4664,0.8316,FALSE,Asparagus,0,1
sppi_road_freight,7,0.3214,0.9426,FALSE,Asparagus,0,1
sppi_road_freight,8,0.316,0.9582,FALSE,Asparagus,0,1
api_energy_and_lubricants,1,2.0727,0.1516,FALSE,Capsicums (Red),0,1
api_energy_and_lubricants,2,2.3952,0.094,FALSE,Capsicums (Red),0,1
api_energy_and_lubricants,3,1.7149,0.1656,FALSE,Capsicums (Red),0,1
api_energy_and_lubricants,4,1.3066,0.2694,FALSE,Capsicums (Red),0,1
api_energy_and_lubricants,5,1.0442,0.3933,FALSE,Capsicums (Red),0,1
api_energy_and_lubricants,6,1.1023,0.363,FALSE,Capsicums (Red),0,1
api_energy_and_lubricants,7,1.076,0.381,FALSE,Capsicums (Red),0,1
api_energy_and_lubricants,8,0.8948,0.5222,FALSE,Capsicums (Red),0,1
api_fertilisers_and_soil_improvers,1,2.2575,0.1347,FALSE,Capsicums (Red),0,1
api_fertilisers_and_soil_improvers,2,3.0035,0.0521,FALSE,Capsicums (Red),0,1
api_fertilisers_and_soil_improvers,3,2.3785,0.0714,FALSE,Capsicums (Red),0,1
api_fertilisers_and_soil_improvers,4,1.7828,0.1343,FALSE,Capsicums (Red),0,1
api_fertilisers_and_soil_improvers,5,1.5002,0.1921,FALSE,Capsicums (Red),0,1
api_fertilisers_and_soil_improvers,6,1.3609,0.2331,FALSE,Capsicums (Red),0,1
api_fertilisers_and_soil_improvers,7,1.339,0.2348,FALSE,Capsicums (Red),0,1
api_fertilisers_and_soil_improvers,8,1.1013,0.3649,FALSE,Capsicums (Red),0,1
api_plant_protection_products,1,0.1894,0.6639,FALSE,Capsicums (Red),0,1
api_plant_protection_products,2,0.0863,0.9173,FALSE,Capsicums (Red),0,1
api_plant_protection_products,3,0.1601,0.923,FALSE,Capsicums (Red),0,1
api_plant_protection_products,4,0.2878,0.8856,FALSE,Capsicums (Red),0,1
api_plant_protection_products,5,0.303,0.9106,FALSE,Capsicums (Red),0,1
api_plant_protection_products,6,1.1348,0.3442,FALSE,Capsicums (Red),0,1
api_plant_protection_products,7,0.9743,0.4517,FALSE,Capsicums (Red),0,1
api_plant_protection_products,8,1.0545,0.3977,FALSE,Capsicums (Red),0,1
api_fresh_fruit,1,0.3267,0.5683,FALSE,Capsicums (Red),0,1
api_fresh_fruit,2,0.2702,0.7635,FALSE,Capsicums (Red),0,1
api_fresh_fruit,3,0.1465,0.9319,FALSE,Capsicums (Red),0,1
api_fresh_fruit,4,0.1536,0.9612,FALSE,Capsicums (Red),0,1
api_fresh_fruit,5,0.3994,0.8488,FALSE,Capsicums (Red),0,1
api_fresh_fruit,6,0.9082,0.4904,FALSE,Capsicums (Red),0,1
api_fresh_fruit,7,0.929,0.4856,FALSE,Capsicums (Red),0,1
api_fresh_fruit,8,0.8629,0.5491,FALSE,Capsicums (Red),0,1
api_fresh_vegetables,1,2.3657,0.1257,FALSE,Capsicums (Red),0,1
api_fresh_vegetables,2,1.4818,0.2299,FALSE,Capsicums (Red),0,1
api_fresh_vegetables,3,1.004,0.3924,FALSE,Capsicums (Red),0,1
api_fresh_vegetables,4,0.8683,0.4841,FALSE,Capsicums (Red),0,1
api_fresh_vegetables,5,0.8634,0.507,FALSE,Capsicums (Red),0,1
api_fresh_vegetables,6,0.8123,0.5617,FALSE,Capsicums (Red),0,1
api_fresh_vegetables,7,0.7399,0.6384,FALSE,Capsicums (Red),0,1
api_fresh_vegetables,8,0.6408,0.7426,FALSE,Capsicums (Red),0,1
fuel_petrol_price,1,0.1074,0.7434,FALSE,Capsicums (Red),0,1
fuel_petrol_price,2,0.0618,0.9401,FALSE,Capsicums (Red),0,1
fuel_petrol_price,3,0.1782,0.9111,FALSE,Capsicums (Red),0,1
fuel_petrol_price,4,0.2688,0.8977,FALSE,Capsicums (Red),0,1
fuel_petrol_price,5,0.4614,0.8046,FALSE,Capsicums (Red),0,1
fuel_petrol_price,6,0.5336,0.7822,FALSE,Capsicums (Red),0,1
fuel_petrol_price,7,0.4681,0.8566,FALSE,Capsicums (Red),0,1
fuel_petrol_price,8,0.7213,0.6725,FALSE,Capsicums (Red),0,1
fuel_diesel_price,1,0,0.9949,FALSE,Capsicums (Red),0,1
fuel_diesel_price,2,0.2381,0.7884,FALSE,Capsicums (Red),0,1
fuel_diesel_price,3,0.5006,0.6824,FALSE,Capsicums (Red),0,1
fuel_diesel_price,4,0.5057,0.7316,FALSE,Capsicums (Red),0,1
fuel_diesel_price,5,0.9468,0.4522,FALSE,Capsicums (Red),0,1
fuel_diesel_price,6,0.8774,0.5128,FALSE,Capsicums (Red),0,1
fuel_diesel_price,7,0.7688,0.6143,FALSE,Capsicums (Red),0,1
fuel_diesel_price,8,1.1198,0.3524,FALSE,Capsicums (Red),0,1
sppi_road_freight,1,0.2341,0.6291,FALSE,Capsicums (Red),0,1
sppi_road_freight,2,0.2285,0.796,FALSE,Capsicums (Red),0,1
sppi_road_freight,3,9.4793,0,TRUE,Capsicums (Red),0,1
sppi_road_freight,4,7.4295,0,TRUE,Capsicums (Red),0,1
sppi_road_freight,5,5.8818,0,TRUE,Capsicums (Red),0,1
sppi_road_freight,6,4.9244,1e-4,TRUE,Capsicums (Red),0,1
sppi_road_freight,7,4.3018,2e-4,TRUE,Capsicums (Red),0,1
sppi_road_freight,8,3.6117,7e-4,TRUE,Capsicums (Red),0,1
api_energy_and_lubricants,1,2.8467,0.0943,FALSE,Capsicums (Green),1,2
api_energy_and_lubricants,2,6.5854,0.002,TRUE,Capsicums (Green),1,2
api_energy_and_lubricants,3,4.2372,0.0071,TRUE,Capsicums (Green),1,2
api_energy_and_lubricants,4,3.3835,0.012,TRUE,Capsicums (Green),1,2
api_energy_and_lubricants,5,3.5914,0.0049,TRUE,Capsicums (Green),1,2
api_energy_and_lubricants,6,3.0152,0.0095,TRUE,Capsicums (Green),1,2
api_energy_and_lubricants,7,2.5839,0.0174,TRUE,Capsicums (Green),1,2
api_energy_and_lubricants,8,2.1944,0.0347,TRUE,Capsicums (Green),1,2
api_fertilisers_and_soil_improvers,1,2e-4,0.9889,FALSE,Capsicums (Green),1,1
api_fertilisers_and_soil_improvers,2,1.7351,0.1811,FALSE,Capsicums (Green),1,1
api_fertilisers_and_soil_improvers,3,2.9717,0.035,TRUE,Capsicums (Green),1,1
api_fertilisers_and_soil_improvers,4,2.2171,0.072,FALSE,Capsicums (Green),1,1
api_fertilisers_and_soil_improvers,5,1.9686,0.0895,FALSE,Capsicums (Green),1,1
api_fertilisers_and_soil_improvers,6,1.9322,0.0828,FALSE,Capsicums (Green),1,1
api_fertilisers_and_soil_improvers,7,1.6149,0.1402,FALSE,Capsicums (Green),1,1
api_fertilisers_and_soil_improvers,8,1.4803,0.1748,FALSE,Capsicums (Green),1,1
api_plant_protection_products,1,0.0023,0.9622,FALSE,Capsicums (Green),1,1
api_plant_protection_products,2,2.067,0.1314,FALSE,Capsicums (Green),1,1
api_plant_protection_products,3,1.4649,0.2282,FALSE,Capsicums (Green),1,1
api_plant_protection_products,4,1.1574,0.3339,FALSE,Capsicums (Green),1,1
api_plant_protection_products,5,0.9351,0.4616,FALSE,Capsicums (Green),1,1
api_plant_protection_products,6,0.7944,0.5764,FALSE,Capsicums (Green),1,1
api_plant_protection_products,7,0.6927,0.678,FALSE,Capsicums (Green),1,1
api_plant_protection_products,8,0.6467,0.7366,FALSE,Capsicums (Green),1,1
api_fresh_fruit,1,0.2333,0.63,FALSE,Capsicums (Green),1,0
api_fresh_fruit,2,0.303,0.7392,FALSE,Capsicums (Green),1,0
api_fresh_fruit,3,0.8339,0.4781,FALSE,Capsicums (Green),1,0
api_fresh_fruit,4,0.6125,0.6546,FALSE,Capsicums (Green),1,0
api_fresh_fruit,5,0.7083,0.6185,FALSE,Capsicums (Green),1,0
api_fresh_fruit,6,0.561,0.7604,FALSE,Capsicums (Green),1,0
api_fresh_fruit,7,0.6451,0.7176,FALSE,Capsicums (Green),1,0
